run_id,kind,n_reviews,wid,realized,belief,tstar,theta_tech,theta_grid,theta_ccs,scrap_rate,ccoal_price,ng_price,scrap_price,ccoal,ng,status,pv_cost_B,lcop_pv,slack_Mt,import_Mt,ccs_Mt,committed_B,stranded_B,str_conv_B,str_h2dri_B,str_h2supply_B,str_ccs_B,str_scrapchain_B,str_othchain_B,int_achieved,solve_s
chk2035_2035_49,chk2035,2,2035_49,2035,2035,2035,0.75,0.5,1.0,0.1,250,25,450,scarce,scarce,solved,1889.5079008096716,536.1927172444971,0.0,0.0,252.60296047111134,53.04567220248934,1.4346380969611379,1.4346380969611379,0.0,0.0,0.0,0.0,0.0,1.8,0.51
settle_n2_2035_49,settle_n2,2,2035_49,2035,2035,2051,0.75,0.5,1.0,0.1,250,25,450,scarce,scarce,solved,1889.5079008096773,536.1927172444987,0.0,0.0,252.60296047111083,697.7413549984772,48.79871842741704,38.84830058532247,9.950417842094442,1.3119624247479074e-13,0.0,0.0,0.0,1.8,0.66
chk2040_2035_49,chk2040,3,2035_49,2035,2035,2040,0.75,0.5,1.0,0.1,250,25,450,scarce,scarce,solved,1889.507900809677,536.1927172444986,0.0,0.0,252.60296047111564,253.40913505326833,1.4346380969610284,1.4346380969610284,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,1.02
settle_n3_2035_49,settle_n3,3,2035_49,2035,2035,2051,0.75,0.5,1.0,0.1,250,25,450,scarce,scarce,solved,1889.5079008096773,536.1927172444987,0.0,0.0,252.60296047111015,697.7413549984765,48.79871842741645,38.8483005853228,9.950417842093653,0.0,1.3139063136457417e-15,0.0,0.0,1.8,0.87
final_2035_49,final,4,2035_49,2035,2035,2045,0.75,0.5,1.0,0.1,250,25,450,scarce,scarce,solved,1889.507900809677,536.1927172444986,0.0,0.0,252.60296047111083,556.7100729025743,11.385055939054714,1.4346380969610284,9.950417842093685,0.0,0.0,0.0,0.0,1.8000000000000003,1.19
settle_n4_2035_49,settle_n4,4,2035_49,2035,2035,2051,0.75,0.5,1.0,0.1,250,25,450,scarce,scarce,solved,1889.5079008096766,536.1927172444985,0.0,0.0,252.60296047111015,697.7413549984761,48.79871842741653,38.84830058532272,9.950417842093685,0.0,1.3139063136457493e-13,0.0,0.0,1.8000000000000003,0.55
pf_2036_0,pf,,2036_0,2036,2036,2025,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2038.3556712295238,578.4318052329652,0.0,335.8719191963914,3227.976486918386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881220081723227,0.74
norec_2036_0,norec,0,2036_0,2036,2036,2051,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2281.9767886300956,647.56508001905,0.0,334.8478468288911,3230.336213310516,1082.8211608035754,264.9870975027985,200.3555097346238,31.344024045507116,27.17751398745626,0.0,6.110049735211347,0.0,1.8809613034980543,0.53
chk2030_2036_0,chk2030,1,2036_0,2036,2035,2030,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2035.6962906094643,577.677142857515,0.0,216.8571156717119,3200.628996157032,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8516148234544896,0.52
settle_n1_2036_0,settle_n1,1,2036_0,2036,2036,2051,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2070.365746819187,587.5154239901392,0.0,335.661869383861,3227.7088680656834,1269.978801361502,73.09234643128215,19.352826251860005,24.024114146610227,15.588041860436864,14.127364172375053,0.0,0.0,1.8811669973284295,0.58
chk2035_2036_0,chk2035,2,2036_0,2036,2040,2035,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2036.2099776772632,577.8229137561592,0.0,677.5927958318413,3438.1031413615306,177.42426283625312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9717387387786747,1.23
settle_n2_2036_0,settle_n2,2,2036_0,2036,2036,2051,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2080.7430022530957,590.4602165397039,0.0,336.46913948984593,3226.114369350206,1148.0228579060483,30.272511516513177,13.502495627273861,0.0,0.0,16.770015889239314,0.0,0.0,1.8813710293293349,0.75
chk2040_2036_0,chk2040,3,2036_0,2036,2036,2040,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2039.1651711407021,578.6615200474934,0.0,335.8695482751192,3227.979483936982,400.90809720210325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8812194825204434,1.03
settle_n3_2036_0,settle_n3,3,2036_0,2036,2036,2051,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2039.1651711407042,578.6615200474939,0.0,335.869548275118,3227.979483936984,1173.3111023815336,24.67840008078788,12.071410465806341,0.0,0.0,12.606989614981536,0.0,0.0,1.8812194825204438,1.12
final_2036_0,final,4,2036_0,2036,2036,2045,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2039.1651711407023,578.6615200474934,0.0,335.869548275118,3227.9794839369843,770.9376296895938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8812194825204434,0.63
settle_n4_2036_0,settle_n4,4,2036_0,2036,2036,2051,1.0,0.25,0.0,0.02,100,25,250,abundant,abundant,solved,2039.165171140704,578.6615200474938,0.0,335.8695482751205,3227.97948393698,1173.3111023815336,24.678400080788435,12.07141046580689,0.0,0.0,12.606989614981547,0.0,0.0,1.8812194825204434,0.63
pf_2036_1,pf,,2036_1,2036,2036,2025,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2024.3549862558991,574.4587785438072,0.0,0.0,1887.8599715113714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000005,0.78
norec_2036_1,norec,0,2036_1,2036,2036,2051,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2204.7720649482144,625.6564071009004,0.0,0.0,1883.7249675677951,1395.9256889259318,290.7015112611932,33.03388528090246,99.61976992138946,158.04785605890132,0.0,0.0,0.0,1.7999999999999998,0.73
chk2030_2036_1,chk2030,1,2036_1,2036,2035,2030,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2010.0403060132835,570.3966482439099,0.0,0.0,1571.5651518423351,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.86
settle_n1_2036_1,settle_n1,1,2036_1,2036,2036,2051,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2059.8942433049788,584.5438863106659,0.0,0.0,1821.7467609941416,1263.6562303386236,80.91608249711214,48.718475422349485,20.421215120149885,11.776391954612764,0.0,0.0,0.0,1.8000000000000005,0.81
chk2035_2036_1,chk2035,2,2036_1,2036,2040,2035,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2084.5853806716113,591.5505826207469,0.0,0.0,2929.017925458421,95.70973548139543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000005,0.85
settle_n2_2036_1,settle_n2,2,2036_1,2036,2036,2051,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2081.0647413620122,590.5515176488339,0.0,0.0,2745.081698957903,1155.191295655661,68.85183902728858,68.85183902728836,0.0,0.0,2.277832111335947e-13,0.0,0.0,1.8000000000000005,0.85
chk2040_2036_1,chk2040,3,2036_1,2036,2036,2040,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2039.4552535196963,578.7438378080865,0.0,0.0,1967.7395044948712,337.1315929892462,21.696479635489897,21.696479635489897,0.0,0.0,0.0,0.0,0.0,1.8,0.78
settle_n3_2036_1,settle_n3,3,2036_1,2036,2036,2051,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2039.4552535197001,578.7438378080876,0.0,0.0,1967.739504494818,1118.6903993085004,51.40260012759375,51.402600127593736,0.0,0.0,9.928866188985456e-15,0.0,0.0,1.8000000000000005,0.67
final_2036_1,final,4,2036_1,2036,2036,2045,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2039.3283700244701,578.7078316045403,0.0,0.0,1910.0947867682862,768.888119305247,21.696479635489897,21.696479635489897,0.0,0.0,0.0,0.0,0.0,1.7999999999999996,0.66
settle_n4_2036_1,settle_n4,4,2036_1,2036,2036,2051,0.0,0.75,0.5,0.06,250,25,350,abundant,abundant,solved,2039.1569494847618,578.6591869574665,0.0,0.0,1933.084036233497,1106.6187876989727,42.81974886323001,42.81974886323001,0.0,0.0,0.0,0.0,0.0,1.7999999999999994,0.78
pf_2036_4,pf,,2036_4,2036,2036,2025,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2026.3934939524822,575.0372534898427,0.0,1055.1086336882158,2745.0319127445932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0824351782249533,0.48
norec_2036_4,norec,0,2036_4,2036,2036,2051,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2288.9359802137446,649.5399158180762,0.0,1055.871999376688,2743.2407551166402,1159.6165773144544,304.84117991556695,219.17607968287652,31.344024045507116,35.850640891283156,12.360385560688817,6.110049735211349,0.0,2.082671608201302,0.9
chk2030_2036_4,chk2030,1,2036_4,2036,2035,2030,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2026.315019835598,575.0149845964722,0.0,929.800416135933,2715.581243543043,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044338985960257,0.75
settle_n1_2036_4,settle_n1,1,2036_4,2036,2036,2051,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2056.51521795156,583.5850076602451,0.0,1055.123040781933,2744.69213373041,1078.8189151658173,78.61003920096593,6.375447234589869,38.70968046399659,22.92205144726003,10.60286005511944,0.0,0.0,2.0824396398997274,0.63
chk2035_2036_4,chk2035,2,2036_4,2036,2040,2035,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2016.0226178544192,572.0942712282477,0.0,1459.4785323388523,2871.009056139751,93.39773908719332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215674980489744,0.67
settle_n2_2036_4,settle_n2,2,2036_4,2036,2036,2051,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2062.7384487692657,585.350997122769,0.0,1055.1936083306114,2745.4290446554924,896.3428588653385,33.806372168553956,12.011213403299541,0.0,0.0,21.795158765254413,0.0,0.0,2.0824614939555675,0.9
chk2040_2036_4,chk2040,3,2036_4,2036,2036,2040,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2053.7970936480374,582.8136753702403,0.0,1055.070164072556,2745.5532028413463,286.4193323800975,8.639914833245172,8.639914833245172,0.0,0.0,0.0,0.0,0.0,2.0824232648184413,0.76
settle_n3_2036_4,settle_n3,3,2036_4,2036,2036,2051,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2053.7970936480383,582.8136753702404,0.0,1055.0701640725565,2745.553202841345,1020.9894402292904,20.770433929326707,9.707758832100295,0.0,0.0,11.06267509722641,0.0,0.0,2.082423264818441,0.78
final_2036_4,final,4,2036_4,2036,2036,2045,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2053.797093648039,582.8136753702406,0.0,1055.0701640725567,2745.553202841344,639.6121106917698,8.639914833245076,8.639914833245076,0.0,0.0,0.0,0.0,0.0,2.082423264818441,0.55
settle_n4_2036_4,settle_n4,4,2036_4,2036,2036,2051,0.75,0.25,0.25,0.02,250,5,450,scarce,scarce,solved,2053.7970936480383,582.8136753702404,0.0,1055.0701640725558,2745.5532028413472,1020.9894402292902,20.77043392932425,9.707758832098186,0.0,0.0,11.062675097226062,0.0,0.0,2.0824232648184418,0.67
pf_2036_2,pf,,2036_2,2036,2036,2025,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1839.094265551014,521.8866515943193,0.0,1055.1086336882177,2745.0319127445914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0824351782249533,1.05
norec_2036_2,norec,0,2036_2,2036,2036,2051,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,2123.2650214445325,602.526848811106,0.0,1055.8582998950171,2743.2548443783467,1395.9256889259318,329.07956730638267,219.17765100263153,31.344024045507116,61.870021602763885,10.577820920268817,6.110049735211349,0.0,2.082667364718377,0.68
chk2030_2036_2,chk2030,1,2036_2,2036,2035,2030,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1846.1442156119263,523.8872422655617,0.0,929.8004161359336,2715.581243543042,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044338985960257,0.5
settle_n1_2036_2,settle_n1,1,2036_2,2036,2036,2051,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1876.030676264792,532.3682348771374,0.0,1055.123040781933,2744.69213373041,1346.4877086691324,99.55849989511825,6.375447234589887,38.709680463996584,44.92408020772954,9.54929198880223,0.0,0.0,2.0824396398997274,0.65
chk2035_2036_2,chk2035,2,2036_2,2036,2040,2035,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1801.127930301827,511.11280277772863,0.0,1459.478532338854,2871.009056139749,92.11517351642067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215674980489744,1.27
settle_n2_2036_2,settle_n2,2,2036_2,2036,2036,2051,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1874.702549297154,531.9913473249243,0.0,1055.1936083306105,2745.4290446554933,1081.4344745828948,31.470682462074624,12.011213403300978,0.0,0.0,19.459469058773642,0.0,0.0,2.0824614939555675,0.72
chk2040_2036_2,chk2040,3,2036_2,2036,2036,2040,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1866.4746541503862,529.6564867752237,0.0,1055.0701640725597,2745.553202841342,281.62991112462663,8.639914833246769,8.639914833246769,0.0,0.0,0.0,0.0,0.0,2.082423264818441,0.98
settle_n3_2036_2,settle_n3,3,2036_2,2036,2036,2051,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1866.4746541503896,529.6564867752246,0.0,1055.070164072555,2745.5532028413472,1253.1220578173934,19.7307463333286,9.707758832101014,0.0,0.0,10.022987501227588,0.0,0.0,2.082423264818441,0.98
final_2036_2,final,4,2036_2,2036,2036,2045,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1866.4746541503891,529.6564867752245,0.0,1055.0701640725567,2745.5532028413454,724.8038554402779,8.639914833247142,8.639914833247142,0.0,0.0,0.0,0.0,0.0,2.0824232648184418,0.82
settle_n4_2036_2,settle_n4,4,2036_2,2036,2036,2051,0.0,0.25,0.5,0.02,100,5,250,scarce,scarce,solved,1866.4746541503891,529.6564867752245,0.0,1055.070164072555,2745.553202841347,1253.1220578173932,19.730746333325992,9.707758832098715,0.0,0.0,10.022987501227275,0.0,0.0,2.082423264818441,0.63
pf_2036_3,pf,,2036_3,2036,2036,2025,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1940.0626663952187,550.538831974876,0.0,0.0,706.2048380010547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,0.47
norec_2036_3,norec,0,2036_3,2036,2036,2051,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,2134.4467412812637,605.6999272301771,0.0,0.0,868.6404508458714,1401.8485510047724,319.91886303396655,22.996559589122764,99.61976992138946,195.62995444535613,1.6725790780981784,0.0,0.0,1.8000000000000005,0.72
chk2030_2036_3,chk2030,1,2036_3,2036,2035,2030,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1929.8806997884594,547.6494572654972,0.0,0.0,645.9795306618339,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.98
settle_n1_2036_3,settle_n1,1,2036_3,2036,2036,2051,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1963.6036304651425,557.2191393108753,0.0,0.0,949.564210793236,1013.2006965173956,68.54300565456381,48.47044053685236,15.017812695657835,5.054752422053622,0.0,0.0,0.0,1.8000000000000005,0.63
chk2035_2036_3,chk2035,2,2036_3,2036,2040,2035,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1985.3407105916708,563.3875517599633,0.0,0.0,1944.6668825550444,82.47783999397323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.8
settle_n2_2036_3,settle_n2,2,2036_3,2036,2036,2051,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1984.8382969484533,563.2449799631362,0.0,0.0,1868.9689667219793,953.6337588774633,54.42917557591077,54.429175575910556,0.0,0.0,2.1082258523087264e-13,0.0,0.0,1.8000000000000005,0.65
chk2040_2036_3,chk2040,3,2036_3,2036,2036,2040,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1951.8104451781758,553.8725430562225,0.0,0.0,1069.9989987208837,268.7528678438847,20.460482493221676,20.460482493221676,0.0,0.0,0.0,0.0,0.0,1.7999999999999994,0.76
settle_n3_2036_3,settle_n3,3,2036_3,2036,2036,2051,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1951.81044517818,553.8725430562238,0.0,0.0,1069.9989987208935,908.1110210707876,49.200697593532524,49.20069759353253,0.0,0.0,0.0,0.0,0.0,1.7999999999999996,0.86
final_2036_3,final,4,2036_3,2036,2036,2045,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1951.8104451781767,553.8725430562228,0.0,0.0,1069.998998720882,721.3048182066764,20.4604824932216,20.4604824932216,0.0,0.0,0.0,0.0,0.0,1.7999999999999992,0.89
settle_n4_2036_3,settle_n4,4,2036_3,2036,2036,2051,0.0,0.5,0.0,0.08,250,25,350,abundant,abundant,solved,1951.810445178178,553.8725430562231,0.0,0.0,1069.9989987208796,908.1110210707847,49.20069759353228,49.20069759353229,0.0,0.0,0.0,0.0,0.0,1.8,1.34
pf_2036_5,pf,,2036_5,2036,2036,2025,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2373.949465844055,673.6645102921236,0.0,157.32078263200057,3541.467934075352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8371519223147357,0.7
norec_2036_5,norec,0,2036_5,2036,2036,2051,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2597.855558015697,737.2031787029116,0.0,161.0982185281183,3530.1423644031775,1150.7322841961932,183.1076471157043,109.80293244370269,31.344024045507116,35.850640891283156,0.0,6.110049735211348,0.0,1.8380628421210492,0.65
chk2030_2036_5,chk2030,1,2036_5,2036,2035,2030,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2400.002050871855,681.0575496921249,0.0,0.0,3573.302496956267,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,1.11
settle_n1_2036_5,settle_n1,1,2036_5,2036,2036,2051,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2423.2819771743625,687.663781365485,0.0,164.31064906862338,3520.1998589545638,1316.024514223396,104.12493803741746,31.468961922215673,26.992452140228266,22.92205144726003,22.741472527713498,0.0,0.0,1.8388382232719966,1.02
chk2035_2036_5,chk2035,2,2036_5,2036,2040,2035,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2327.734839921048,660.550013210912,0.0,663.0198158307566,3482.4153638113644,83.42608072946157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9677010348808461,0.93
settle_n2_2036_5,settle_n2,2,2036_5,2036,2036,2051,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2394.9790184465137,679.632145011998,0.0,162.75186523531914,3525.316052761758,974.7756391135275,32.1005434624356,20.018520040535567,0.0,0.0,12.082023421900034,0.0,0.0,1.838461899490075,0.75
chk2040_2036_5,chk2040,3,2036_5,2036,2036,2040,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2380.911129374671,675.6400475647772,0.0,158.84164449425714,3537.024135929525,261.7952901969523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8375185659851336,1.02
settle_n3_2036_5,settle_n3,3,2036_5,2036,2036,2051,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2385.4733630338915,676.9346896572467,0.0,161.23505119277806,3529.9000095128026,1151.6715754578881,26.664832348652595,12.913620860666178,0.0,0.0,13.751211487986417,0.0,0.0,1.838095855951075,0.68
final_2036_5,final,4,2036_5,2036,2036,2045,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2385.9550517933762,677.0713802763776,0.0,161.2201714958762,3529.91975614813,721.4467175995777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8380922658459684,0.87
settle_n4_2036_5,settle_n4,4,2036_5,2036,2036,2051,0.75,0.75,1.0,0.02,400,25,450,scarce,abundant,solved,2385.4330942654437,676.9232624383583,0.0,161.2201714958741,3529.919756148133,1152.2350417923412,28.605239710266872,13.160053686182229,0.0,0.0,15.445186024084647,0.0,0.0,1.838092265845969,1.05
pf_2036_6,pf,,2036_6,2036,2036,2025,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1686.053593288525,478.45772818299866,0.0,0.0,98.20653983529535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999996,0.88
norec_2036_6,norec,0,2036_6,2036,2036,2051,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1926.632786287932,546.7277847154768,0.0,0.0,0.0,1153.6937152356136,327.7561154620353,86.51724898765458,99.61976992138946,127.22719054253017,14.391906010461112,0.0,0.0,1.797418858549471,0.81
chk2030_2036_6,chk2030,1,2036_6,2036,2035,2030,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1685.9029656318312,478.4149840100317,0.0,0.0,97.43367364268842,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.86
settle_n1_2036_6,settle_n1,1,2036_6,2036,2036,2051,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1691.8455660518578,480.1013379360178,0.0,0.0,104.44475301579746,619.9137896623082,39.08565171571398,32.433787394270695,6.65186432144128,2.004444827185581e-12,0.0,0.0,0.0,1.7999999999999996,1.03
chk2035_2036_6,chk2035,2,2036_6,2036,2040,2035,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1690.504787862124,479.7208602992387,0.0,0.0,320.5985879410945,33.1932722215904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999994,0.93
settle_n2_2036_6,settle_n2,2,2036_6,2036,2036,2051,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1690.0143278255407,479.5816806220314,0.0,0.0,320.4554676494417,602.7141971803711,36.0360373961914,30.772438880058615,5.263598516132785,0.0,0.0,0.0,0.0,1.8,0.96
chk2040_2036_6,chk2040,3,2036_6,2036,2036,2040,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1687.0798914242557,478.74896463978433,0.0,0.0,99.37409096143979,128.6289848968865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.88
settle_n3_2036_6,settle_n3,3,2036_6,2036,2036,2051,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1686.6092023955873,478.61539545536834,0.0,0.0,188.8165338399528,582.2852627773833,32.42395099217099,32.42395099217099,0.0,0.0,0.0,0.0,0.0,1.7999999999999994,0.97
final_2036_6,final,4,2036_6,2036,2036,2045,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1686.5239202317734,478.5911946170822,0.0,0.0,101.9207085012814,405.2009258852279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.68
settle_n4_2036_6,settle_n4,4,2036_6,2036,2036,2051,0.75,0.5,0.75,0.1,400,15,250,scarce,scarce,solved,1686.4587740538511,478.5727078427515,0.0,0.0,121.54906236220066,587.2478348838116,32.02799950189745,32.02799950189745,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,1.04
pf_2036_7,pf,,2036_7,2036,2036,2025,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.814049751018,432.41840669796755,0.0,0.0,94.38343368310501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.97
norec_2036_7,norec,0,2036_7,2036,2036,2051,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1832.4641158441161,520.0051892381387,0.0,0.0,0.0,1236.4119938253332,359.88189828144533,86.51724898765458,99.61976992138946,156.3915423225198,17.353337049881475,0.0,0.0,1.797357405789842,0.86
chk2030_2036_7,chk2030,1,2036_7,2036,2035,2030,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.8140497510178,432.4184066979675,0.0,0.0,94.38343368310774,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000005,1.02
settle_n1_2036_7,settle_n1,1,2036_7,2036,2036,2051,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.8140497510176,432.41840669796744,0.0,0.0,94.38343368310501,505.31141322036507,39.17763544845342,39.17763544845332,0.0,0.0,9.522462598024794e-14,0.0,0.0,1.8000000000000003,0.55
chk2035_2036_7,chk2035,2,2036_7,2036,2040,2035,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.8140497510187,432.4184066979678,0.0,0.0,94.38343368311173,59.90915292601281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.13
settle_n2_2036_7,settle_n2,2,2036_7,2036,2036,2051,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.8140497510183,432.41840669796767,0.0,0.0,94.38343368311202,505.3114132203675,39.17763544845336,39.17763544845335,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.64
chk2040_2036_7,chk2040,3,2036_7,2036,2036,2040,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.8140497510185,432.4184066979677,0.0,0.0,94.3834336831097,149.4152070594306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000005,0.82
settle_n3_2036_7,settle_n3,3,2036_7,2036,2036,2051,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.8140497510183,432.41840669796767,0.0,0.0,94.38343368311202,505.3114132203675,39.17763544845343,39.17763544845343,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,1.34
final_2036_7,final,4,2036_7,2036,2036,2045,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.814049751018,432.41840669796755,0.0,0.0,94.38343368311202,276.14690122820434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,1.52
settle_n4_2036_7,settle_n4,4,2036_7,2036,2036,2051,0.5,0.75,0.5,0.1,250,5,250,scarce,scarce,solved,1523.814049751018,432.41840669796755,0.0,0.0,94.38343368311202,505.3114132203675,39.17763544845322,39.17763544845322,0.0,0.0,0.0,0.0,0.0,1.8000000000000005,1.0
pf_2036_8,pf,,2036_8,2036,2036,2025,0.0,0.25,0.75,0.04,100,15,250,scarce,scarce,solved,1898.5912303183163,538.7703275994368,0.0,743.7493377518457,2755.6774824947556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99027890916552,0.68
norec_2036_8,norec,0,2036_8,2036,2036,2051,0.0,0.25,0.75,0.04,100,15,250,scarce,scarce,solved,2158.117237710402,612.4169924477542,0.0,746.1248713836995,2752.3099468101177,1392.9642578865114,324.92957431800687,220.60357490165967,31.344024045507116,61.870021602763885,8.795256279848815,2.316697488227421,0.0,1.9909511321221103,1.39
chk2030_2036_8,chk2030,1,2036_8,2036,2035,2030,0.0,0.25,0.75,0.04,100,15,250,scarce,scarce,solved,1910.9505571803206,542.2775799642515,0.0,615.9355475881315,2732.572288289847,0.9715350036799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9547677832576835,1.01
